avg_coord,x_y_grid_pt,city_state,current_temp,wind,description
-23.786900000000003,"171, 125","Carolina,PR",75.0,7 mph,Scattered Showers And Thunderstorms
-37.23134999999999,"90, 81","Las Cruces,NM",49.0,2 mph,Mostly Cloudy
-27.70045,"34, 71","Panama City,FL",65.0,5 mph,Mostly Clear
-35.75295,"69, 17","Harlingen,TX",70.0,2 to 6 mph,Partly Cloudy
-35.6613,"95, 172","West Valley City,UT",46.0,20 to 25 mph,Light Rain
-19.65395,"85, 59","Hampton,VA",50.0,12 to 21 mph,Clear
-20.2668,"65, 40","Warren,MI",36.0,6 mph,Partly Cloudy
-23.7578,"67, 39","Mauldin,SC",59.0,7 to 12 mph,Partly Cloudy
-24.2473,"69, 87","Bloomington,IL",37.0,12 mph,Partly Cloudy
-26.99445,"104, 71","Coral Springs,FL",72.0,13 mph,Partly Cloudy then Slight Chance Rain Showers
-33.5703,"158, 101","Round Rock,TX",65.0,0 to 5 mph,Partly Cloudy
-36.97865,"82, 152","Yakima,WA",26.0,9 to 14 mph,Scattered Snow Showers
-20.2248,"64, 44","Sterling Heights,MI",36.0,6 mph,Partly Cloudy
-37.4121,"125, 56","Kent,WA",33.0,7 mph,Rain Showers Likely
-21.6964,"42, 66","Burlington,NC",50.0,7 to 12 mph,Clear
-36.8572,"130, 122","Bellingham,WA",27.0,18 mph,Rain And Snow Showers Likely
-42.30175,"97, 84","Santa Clara,CA",46.0,10 to 18 mph,Rain Showers
-22.54305,"91, 50","Racine,WI",39.0,10 to 15 mph,Partly Cloudy
-20.890600000000003,"29, 61","Greenville,NC",54.0,7 to 13 mph,Mostly Clear
-16.227400000000003,"45, 54","Stamford,CT",42.0,10 to 14 mph,Mostly Clear
-16.762749999999997,"26, 31","Elizabeth,NJ",45.0,10 to 14 mph,Mostly Clear
-23.01985,"125, 73","Johnson City,TN",48.0,0 to 5 mph,Mostly Clear
-20.8953,"99, 77","Lynchburg,VA",45.0,6 to 10 mph,Clear
-42.24135,"137, 56","Simi Valley,CA",50.0,5 to 10 mph,Rain Showers then Rain
-29.5101,"99, 68","Fort Smith,AR",58.0,5 to 10 mph,Mostly Cloudy
-22.64505,"89, 43","Kenosha,WI",38.0,5 to 10 mph,Partly Cloudy
-31.0568,"103, 82","Norman,OK",60.0,8 mph,Chance Drizzle then Areas Of Fog
-20.595600000000005,"44, 37","South Lyon,MI",33.0,6 mph,Partly Cloudy
-32.6137,"54, 74","Boulder,CO",35.0,3 mph,Partly Cloudy
-33.64205,"102, 97","Abilene,TX",65.0,10 mph,Mostly Cloudy
-27.513400000000004,"107, 41","Lehigh Acres,FL",68.0,7 mph,Partly Cloudy
-32.8815,"67, 88","Pearland,TX",68.0,5 mph,Partly Cloudy then Patchy Fog
-42.20184999999999,"91, 108","Berkeley,CA",46.0,16 to 24 mph,Showers And Thunderstorms
-31.8688,"92, 111","Richardson,TX",67.0,5 mph,Slight Chance Showers And Thunderstorms then Mostly Cloudy
-40.8976,"28, 162","Redding,CA",39.0,6 to 9 mph,Rain
-32.6595,"57, 65","Arvada,CO",36.0,7 mph,Mostly Cloudy
-42.06825,"157, 43","East Los Angeles,CA",55.0,10 to 15 mph,Rain Showers then Rain
-38.25,"19, 17","St. George,UT",52.0,8 to 12 mph,Chance Light Rain
-31.381650000000004,"100, 91","Billings,MT",19.0,10 mph,Snow
-41.2512,"40, 93","Yuba City,CA",47.0,10 to 15 mph,Rain
-24.231350000000003,"21, 70","Rochester,MN",32.0,7 to 10 mph,Partly Cloudy
-14.6254,"46, 93","Leominster,MA",37.0,9 mph,Clear
-23.01145,"118, 80","Kingsport,TN",49.0,0 mph,Clear
-22.681800000000003,"90, 69","Duluth,MN",33.0,5 to 10 mph,Cloudy
-23.0414,"113, 51","Rock Hill,SC",56.0,6 to 9 mph,Partly Cloudy
-42.2904,"107, 65","Gilroy,CA",45.0,7 to 15 mph,Rain Showers
-14.371299999999998,"69, 90","Cambridge,MA",41.0,12 mph,Clear
-33.021100000000004,"55, 89","Sugar Land,TX",68.0,5 mph,Mostly Clear then Patchy Fog
-32.7765,"80, 81","Texas City,TX",68.0,5 mph,Mostly Clear
-24.9372,"34, 71","Iowa City,IA",33.0,10 mph,Partly Cloudy
-20.265100000000004,"30, 80","Saginaw,MI",34.0,3 mph,Mostly Clear
-41.028850000000006,"39, 122","Chico,CA",45.0,14 mph,Rain
-18.17965,"42, 37","Dover,DE",46.0,15 mph,Mostly Clear
-27.39165000000001,"58, 97","Clearwater,FL",68.0,9 mph,Partly Cloudy
-34.5447,"161, 89","Coeur d'Alene,ID",18.0,15 mph,Partly Cloudy
-42.59835,"95, 50","Seaside,CA",47.0,12 to 21 mph,Rain Showers
-27.6315,"51, 49","Independence,MO",46.0,8 mph,Mostly Cloudy
-35.6992,"95, 168","West Jordan,UT",43.0,12 to 20 mph,Mostly Cloudy then Light Rain
-27.18165,"76, 97","Brandon,FL",69.0,7 mph,Partly Cloudy
-23.681,"46, 40","Bloomington,IN",42.0,7 mph,Partly Cloudy
-41.9776,"162, 44","El Monte,CA",53.0,10 mph,Rain Showers then Rain
-23.5828,"80, 81","North Charleston,SC",64.0,3 to 10 mph,Partly Cloudy
-42.0795,"54, 32","Carlsbad,CA",57.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-24.31895,"77, 97","St. Cloud,MN",31.0,5 to 10 mph,Mostly Cloudy
-41.81935,"62, 47","Temecula,CA",52.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-41.42765,"56, 103","Clovis,CA",46.0,5 to 10 mph,Chance Light Rain
-36.3928,"126, 86","Meridian,ID",31.0,6 to 9 mph,Mostly Cloudy
-32.6698,"59, 115","The Woodlands,TX",66.0,0 to 5 mph,Mostly Clear then Patchy Fog
-24.3039,"118, 91","Ponce,PR",76.0,3 mph,Scattered Showers And Thunderstorms
-32.58935,"60, 67","Westminster,CO",36.0,6 mph,Mostly Cloudy
-42.1234,"35, 59","Costa Mesa,CA",55.0,5 to 15 mph,Rain Showers Likely then Light Rain
-29.77955,"138, 69","Monroe,LA",65.0,0 to 5 mph,Patchy Fog
-16.06495,"82, 105","Utica,NY",36.0,9 mph,Clear
-26.9442,"109, 70","Pompano Beach,FL",73.0,15 mph,Partly Cloudy then Slight Chance Rain Showers
-26.692400000000003,"106, 92","West Palm Beach,FL",73.0,13 mph,Partly Cloudy then Slight Chance Rain Showers
-24.9301,"115, 90","Waterloo,IA",34.0,10 mph,Partly Cloudy
-37.1072,"132, 82","Everett,WA",30.0,6 mph,Rain Showers Likely
-41.38595,"26, 46","El Centro,CA",57.0,10 to 15 mph,Mostly Clear
-35.16,"124, 142","Santa Fe,NM",42.0,5 to 10 mph,Partly Cloudy
-42.09665,"157, 38","Downey,CA",56.0,10 to 15 mph,Rain Showers then Rain
-27.02515,"65, 119","Spring Hill,FL",67.0,7 mph,Partly Cloudy
-14.341400000000004,"60, 101","Lowell,MA",38.0,9 mph,Clear
-32.6374,"66, 54","Centennial,CO",42.0,14 mph,Mostly Cloudy
-23.142200000000003,"51, 78","Elgin,IL",37.0,5 to 10 mph,Partly Cloudy
-42.19565,"89, 112","Richmond,CA",48.0,12 to 16 mph,Showers And Thunderstorms
-29.872200000000003,"48, 98","Broken Arrow,OK",58.0,5 to 10 mph,Mostly Cloudy then Chance Showers And Thunderstorms
-27.14965,"106, 57","Miami Gardens,FL",73.0,13 mph,Partly Cloudy then Slight Chance Rain Showers
-38.62625,"35, 40","Bend,OR",24.0,7 mph,Isolated Snow Showers
-14.371849999999998,"87, 56","Burlington,VT",39.0,17 mph,Mostly Clear
-41.734750000000005,"54, 71","Jurupa Valley,CA",53.0,0 to 10 mph,Rain Showers Likely then Light Rain Likely
-25.21685,"50, 94","Sandy Springs,GA",63.0,5 mph,Mostly Clear
-38.4695,"119, 100","Gresham,OR",34.0,6 to 12 mph,Chance Rain Showers then Areas Of Frost
-31.96855,"82, 115","Lewisville,TX",67.0,5 mph,Slight Chance Showers And Thunderstorms then Mostly Cloudy
-38.70445,"103, 105","Hillsboro,OR",33.0,6 mph,Chance Rain Showers then Widespread Frost
-42.47865,"120, 60","San Buenaventura,CA",53.0,5 to 15 mph,Rain Showers then Rain
-21.33265,"33, 23","Jacksonville,NC",57.0,7 to 14 mph,Mostly Clear
-17.69685,"30, 86","Pottstown,PA",41.0,10 mph,Mostly Clear
-42.1939,"150, 40","Inglewood,CA",56.0,10 to 15 mph,Rain Showers then Rain
-32.8107,"75, 85","League City,TX",69.0,5 mph,Mostly Clear then Patchy Fog
-23.3375,"166, 65","Eau Claire,WI",32.0,5 mph,Partly Cloudy
-41.67675,"53, 15","Turlock,CA",49.0,7 to 18 mph,Rain
-33.140899999999995,"65, 30","Temple,TX",65.0,5 mph,Partly Cloudy
-26.9471,"109, 16","Sioux City,IA",35.0,10 to 15 mph,Mostly Cloudy
-18.60555,"104, 122","Salisbury,MD",45.0,8 to 13 mph,Mostly Clear
-27.10405,"104, 62","Davie,FL",72.0,13 mph,Partly Cloudy then Slight Chance Rain Showers
-42.39115,"82, 102","Daly City,CA",48.0,13 to 17 mph,Showers And Thunderstorms
-32.71445,"62, 52","Highlands Ranch,CO",43.0,14 mph,Mostly Cloudy
-31.78235,"93, 117","Allen,TX",67.0,5 to 10 mph,Slight Chance Showers And Thunderstorms then Mostly Cloudy
-41.92784999999999,"166, 42","West Covina,CA",53.0,10 mph,Rain Showers then Rain
-40.0714,"48, 107","Sparks,NV",27.0,0 to 5 mph,Light Snow
-32.31095,"58, 24","Wichita Falls,TX",62.0,7 mph,Slight Chance Rain Showers then Areas Of Fog
-42.38005,"86, 95","San Mateo,CA",49.0,12 to 16 mph,Showers And Thunderstorms
-18.8293,"101, 86","Columbia,MD",43.0,13 mph,Mostly Clear
-42.088,"159, 37","Norwalk,CA",55.0,10 to 15 mph,Rain Showers then Rain
-41.636,"58, 76","Rialto,CA",51.0,10 mph,Rain Showers Likely then Light Rain
-41.71685,"42, 31","Manteca,CA",50.0,8 to 18 mph,Rain
-41.3888,"44, 67","Arden-Arcade,CA",48.0,8 to 17 mph,Rain
-42.0794,"64, 15","El Cajon,CA",55.0,5 to 15 mph,Chance Rain Showers then Light Rain Likely
-42.0678,"152, 50","Burbank,CA",51.0,10 to 15 mph,Rain Showers then Rain
-32.46595,"60, 80","Longmont,CO",32.0,3 mph,Partly Cloudy
-37.356750000000005,"127, 60","Renton,WA",32.0,3 to 7 mph,Rain Showers Likely
-42.0245,"56, 34","Vista,CA",56.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-35.05095,"107, 219","Logan,UT",34.0,2 to 12 mph,Rain
-38.85965,"45, 65","Prescott Valley,AZ",39.0,9 mph,Mostly Clear
-41.8045,"22, 61","Vacaville,CA",47.0,7 to 13 mph,Rain
-35.91995,"51, 23","Edinburg,TX",70.0,2 to 6 mph,Partly Cloudy
-23.0905,"57, 77","Carmel,IN",40.0,8 mph,Partly Cloudy
-34.786,"146, 89","Spokane Valley,WA",18.0,7 mph,Partly Cloudy
-34.504099999999994,"74, 54","San Angelo,TX",65.0,10 mph,Mostly Cloudy
-23.7014,"63, 62","La Crosse,WI",33.0,2 to 7 mph,Partly Cloudy
-34.2745,"115, 73","Idaho Falls,ID",29.0,6 mph,Snow
-21.6654,"26, 36","Holland,MI",33.0,7 mph,Mostly Clear
-20.224,"51, 26","Charlottesville,VA",44.0,6 to 13 mph,Mostly Clear
-31.1214,"38, 68","Longview,TX",67.0,0 to 5 mph,Patchy Fog
-41.86265,"34, 29","Tracy,CA",49.0,7 to 18 mph,Rain
-26.8664,"109, 76","Boca Raton,FL",74.0,16 mph,Partly Cloudy then Slight Chance Rain Showers
-32.5524,"59, 72","Lafayette,CO",33.0,3 mph,Mostly Cloudy
-27.7322,"50, 42","Lee's Summit,MO",48.0,10 mph,Mostly Cloudy
-35.70545,"96, 127","Rio Rancho,NM",39.0,5 to 10 mph,Partly Cloudy
-25.476650000000003,"43, 80","South Fulton,GA",63.0,0 to 5 mph,Mostly Clear
-38.66945,"107, 102","Beaverton,OR",34.0,5 to 8 mph,Slight Chance Rain Showers then Areas Of Frost
-28.1522,"95, 43","Lawrence,KS",49.0,5 to 10 mph,Mostly Cloudy then Slight Chance Rain Showers
-26.977500000000003,"110, 46","Bismarck,ND",27.0,13 to 20 mph,Mostly Cloudy
-35.700450000000004,"103, 153","Orem,UT",44.0,13 mph,Chance Light Rain
-22.4314,"38, 56","Middletown,OH",39.0,10 mph,Partly Cloudy
-39.17965,"176, 43","San Tan Valley,AZ",49.0,5 mph,Mostly Clear
-42.0197,"58, 31","San Marcos,CA",55.0,5 to 15 mph,Rain Showers Likely then Light Rain Likely
-35.63975,"100, 166","Sandy,UT",44.0,15 to 20 mph,Mostly Cloudy then Light Rain
-37.51335,"121, 53","Federal Way,WA",32.0,7 mph,Chance Rain Showers
-29.85765,"66, 107","Mandeville,LA",65.0,0 mph,Partly Cloudy then Patchy Fog
-41.4586,"62, 87","Hesperia,CA",45.0,20 to 25 mph,Rain Showers Likely then Light Rain Likely
-14.471049999999998,"75, 78","Brockton,MA",40.0,10 mph,Clear
-42.16725,"153, 37","Compton,CA",56.0,10 to 15 mph,Rain Showers then Rain
-27.2398,"77, 92","Riverview,FL",68.0,7 mph,Partly Cloudy
-23.0036,"63, 77","Fishers,IN",36.0,7 mph,Partly Cloudy
-27.0725,"103, 66","Sunrise,FL",72.0,12 mph,Partly Cloudy then Slight Chance Rain Showers
-24.7327,"28, 18","Bowling Green,KY",52.0,6 mph,Partly Cloudy
-25.1561,"50, 99","Roswell,GA",62.0,5 mph,Mostly Clear
-41.747,"62, 56","Menifee,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-27.06785,"104, 65","Plantation,FL",73.0,13 mph,Partly Cloudy then Slight Chance Rain Showers
-13.847900000000005,"58, 33","Dover,NH",40.0,10 mph,Clear
-14.383349999999997,"74, 85","Quincy,MA",43.0,15 mph,Clear
-19.7536,"87, 50","Portsmouth,VA",53.0,10 to 20 mph,Clear
-41.840900000000005,"47, 71","Chino,CA",52.0,5 to 15 mph,Rain Showers Likely then Light Rain
-14.244200000000005,"74, 96","Lynn,MA",41.0,14 mph,Clear
-30.8735,"101, 102","Edmond,OK",59.0,8 mph,Chance Drizzle then Patchy Fog
-41.66375,"53, 81","Hanford,CA",45.0,5 to 10 mph,Chance Light Rain
-20.450100000000003,"59, 32","Dearborn,MI",37.0,6 mph,Partly Cloudy
-20.48805,"54, 35","Livonia,MI",36.0,6 mph,Partly Cloudy
-42.1239,"155, 39","South Gate,CA",55.0,10 to 15 mph,Rain Showers then Rain
-17.766399999999997,"58, 54","Vineland,NJ",43.0,10 mph,Mostly Clear
-22.8048,"21, 57","Florence,SC",58.0,6 to 12 mph,Slight Chance Rain Showers then Partly Cloudy
-13.8623,"63, 27","Portsmouth,NH",42.0,15 mph,Clear
-29.74725,"78, 104","Slidell,LA",65.0,0 mph,Partly Cloudy then Patchy Fog
-31.90135,"63, 56","Lawton,OK",59.0,7 mph,Slight Chance Rain Showers then Areas Of Fog
-37.254,"128, 70","Kirkland,WA",33.0,6 mph,Rain Showers Likely
-33.5732,"103, 130","Missoula,MT",12.0,8 to 18 mph,Partly Cloudy
-26.440600000000003,"110, 46","Auburn,AL",65.0,5 mph,Partly Cloudy
-29.5744,"97, 57","Rapid City,SD",35.0,8 to 16 mph,Partly Cloudy
-23.95545,"15, 52","Terre Haute,IN",42.0,7 mph,Partly Cloudy
-19.972249999999995,"78, 42","Suffolk,VA",51.0,6 to 14 mph,Clear
-21.59895,"56, 64","Blacksburg,VA",42.0,3 mph,Mostly Clear
-23.483300000000003,"90, 79","Mount Pleasant,SC",63.0,5 to 12 mph,Mostly Clear
-42.20925,"152, 35","Carson,CA",55.0,10 to 15 mph,Rain Showers then Rain
-32.5793,"61, 121","Conroe,TX",66.0,0 to 5 mph,Mostly Clear then Patchy Fog
-26.32935,"33, 69","Alafaya,FL",71.0,10 mph,Partly Cloudy
-42.0373,"107, 97","Livermore,CA",44.0,9 to 16 mph,Rain Showers
-42.12075,"33, 63","Westminster,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain
-19.044400000000003,"87, 83","Germantown,MD",42.0,13 mph,Mostly Clear
-42.22905,"145, 44","Santa Monica,CA",56.0,10 to 15 mph,Rain Showers then Rain
-34.2077,"140, 65","New Braunfels,TX",66.0,0 to 5 mph,Mostly Cloudy
-14.693849999999998,"75, 61","Fall River,MA",40.0,9 mph,Clear
-26.299299999999995,"83, 136","Albany,GA",65.0,0 to 5 mph,Clear
-27.161250000000003,"111, 52","Miami Beach,FL",76.0,22 mph,Slight Chance Rain Showers
-16.153549999999996,"49, 55","Norwalk,CT",43.0,14 mph,Mostly Clear
-42.2265,"93, 100","San Leandro,CA",49.0,10 to 16 mph,Showers And Thunderstorms
-25.96625,"76, 80","O'Fallon,MO",43.0,6 mph,Mostly Cloudy then Chance Rain Showers
-14.43845,"67, 88","Newton,MA",40.0,10 mph,Clear
-22.59805,"82, 89","Muncie,IN",40.0,8 mph,Partly Cloudy
-41.2966,"48, 71","Citrus Heights,CA",48.0,9 to 18 mph,Rain
-18.532950000000003,"68, 56","State College,PA",36.0,5 mph,Partly Cloudy
-27.282599999999995,"65, 99","Town 'n' Country,FL",69.0,8 mph,Partly Cloudy
-24.53905,"71, 59","Decatur,IL",36.0,10 to 14 mph,Partly Cloudy
-21.0803,"85, 16","Jackson,MI",32.0,6 mph,Mostly Clear
-27.6054,"100, 41","Fort Myers,FL",69.0,8 mph,Partly Cloudy
-39.55045,"146, 50","Goodyear,AZ",54.0,5 mph,Mostly Clear
-25.1011,"25, 129","Dalton,GA",60.0,5 mph,Partly Cloudy
-32.85055,"27, 137","Bryan,TX",66.0,5 mph,Mostly Clear then Patchy Fog
-22.75095,"65, 94","Waukegan,IL",39.0,10 to 15 mph,Partly Cloudy
-42.2165,"149, 39","Hawthorne,CA",56.0,10 to 15 mph,Rain Showers then Rain
-22.8001,"72, 84","Anderson,IN",40.0,8 mph,Partly Cloudy
-42.3613,"89, 92","Redwood City,CA",48.0,12 to 18 mph,Showers And Thunderstorms
-26.7155,"59, 77","Hoover,AL",63.0,5 mph,Mostly Clear
-42.0053,"44, 57","Lake Forest,CA",54.0,10 to 15 mph,Rain Showers Likely then Light Rain
-42.00175,"94, 127","Napa,CA",43.0,7 to 13 mph,Showers And Thunderstorms
-42.0255,"162, 39","Whittier,CA",55.0,10 to 15 mph,Rain Showers then Rain
-16.647199999999998,"26, 40","Clifton,NJ",44.0,9 to 13 mph,Mostly Clear
-27.43115,"58, 94","Largo,FL",69.0,9 mph,Partly Cloudy
-24.24225,"106, 64","Bloomington,MN",33.0,5 to 10 mph,Partly Cloudy
-25.0847,"55, 99","Johns Creek,GA",63.0,5 mph,Mostly Clear
-42.1259,"36, 56","Newport Beach,CA",57.0,10 to 20 mph,Rain Showers Likely then Light Rain
-36.060500000000005,"44, 18","Mission,TX",71.0,2 to 6 mph,Partly Cloudy
-42.2291,"100, 86","Milpitas,CA",46.0,13 to 22 mph,Rain Showers
-20.28195,"60, 44","Troy,MI",35.0,6 mph,Partly Cloudy
-41.55755,"44, 111","Madera,CA",46.0,5 to 15 mph,Rain Likely
-28.713,"23, 28","Joplin,MO",54.0,9 mph,Mostly Cloudy
-41.88725,"44, 70","Chino Hills,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain
-42.02575,"158, 45","Alhambra,CA",54.0,10 to 15 mph,Rain Showers then Rain
-25.465450000000004,"47, 45","Franklin,TN",55.0,5 mph,Partly Cloudy
-26.2771,"56, 52","Melbourne,FL",74.0,15 mph,Slight Chance Rain Showers
-19.72825,"83, 65","Port Huron,MI",39.0,8 mph,Mostly Cloudy
-21.933,"57, 76","Springfield,OH",38.0,9 mph,Partly Cloudy
-42.3398,"93, 86","Mountain View,CA",49.0,10 to 18 mph,Showers And Thunderstorms
-26.9694,"80, 110","Zephyrhills,FL",67.0,7 mph,Partly Cloudy
-25.70615,"80, 46","St. Augustine,FL",70.0,16 mph,Partly Cloudy
-38.21615,"74, 87","Flagstaff,AZ",31.0,14 mph,Partly Cloudy
-42.0737,"33, 68","Buena Park,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain
-42.1071,"102, 97","Pleasanton,CA",46.0,9 to 15 mph,Rain Showers
-19.00895,"96, 76","Silver Spring,MD",44.0,13 mph,Mostly Clear
-32.6088,"72, 106","Atascocita,TX",67.0,5 mph,Mostly Clear then Patchy Fog
-20.53065,"54, 31","Westland,MI",36.0,6 mph,Partly Cloudy
-37.45345,"125, 52","Auburn,WA",31.0,6 mph,Chance Rain Showers
-14.859949999999998,"62, 61","Cranston,RI",41.0,10 mph,Clear
-14.355249999999998,"70, 91","Somerville,MA",41.0,13 mph,Clear
-41.2377,"53, 69","Folsom,CA",46.0,9 to 17 mph,Rain
-28.98375,"106, 105","Springdale,AR",54.0,5 to 10 mph,Mostly Cloudy
-26.91135,"109, 73","Deerfield Beach,FL",73.0,13 to 16 mph,Partly Cloudy then Slight Chance Rain Showers
-14.863600000000002,"64, 58","Warwick,RI",41.0,12 mph,Clear
-22.9574,"70, 70","Cicero,IL",41.0,10 mph,Partly Cloudy
-20.44555,"53, 39","Farmington Hills,MI",35.0,6 mph,Partly Cloudy
-21.1773,"103, 87","Newark,OH",37.0,6 mph,Partly Cloudy
-19.7192,"72, 67","Williamsburg,VA",48.0,7 to 14 mph,Clear
-24.11965,"105, 77","Brooklyn Park,MN",32.0,5 to 10 mph,Partly Cloudy
-29.0048,"109, 19","Hattiesburg,MS",65.0,0 mph,Mostly Clear then Patchy Fog
-30.588950000000004,"86, 141","Alexandria,LA",65.0,5 mph,Mostly Clear then Patchy Fog
-14.23115,"65, 105","Lawrence,MA",39.0,10 mph,Clear
-26.41755,"23, 44","Florence,AL",60.0,5 mph,Mostly Clear
-26.2143,"119, 107","Valdosta,GA",64.0,0 to 5 mph,Clear
-24.21965,"101, 73","Plymouth,MN",32.0,5 to 10 mph,Partly Cloudy
-39.60575,"137, 59","Buckeye,AZ",54.0,5 mph,Mostly Clear
-33.514250000000004,"157, 107","Georgetown,TX",64.0,0 to 5 mph,Partly Cloudy
-31.82745,"110, 12","Cheyenne,WY",31.0,5 to 10 mph,Partly Cloudy
-33.6545,"152, 101","Cedar Park,TX",65.0,5 mph,Partly Cloudy
-26.54335,"84, 140","The Villages,FL",67.0,7 mph,Partly Cloudy
-22.831850000000003,"56, 100","Kokomo,IN",38.0,6 to 9 mph,Partly Cloudy
-42.03985,"39, 61","Tustin,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain
-42.1375,"157, 34","Lakewood,CA",55.0,10 to 15 mph,Rain Showers then Rain
-41.7167,"61, 60","Perris,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-27.53055,"34, 80","St. Joseph,MO",45.0,12 mph,Mostly Cloudy
-32.040099999999995,"77, 114","Flower Mound,TX",67.0,5 to 10 mph,Chance Showers And Thunderstorms then Mostly Cloudy
-36.010949999999994,"50, 17","Pharr,TX",70.0,2 to 6 mph,Partly Cloudy
-26.44375,"22, 70","Pine Hills,FL",70.0,5 to 10 mph,Partly Cloudy
-25.62445,"95, 86","Alton,IL",45.0,8 mph,Mostly Cloudy
-32.322849999999995,"62, 91","Loveland,CO",32.0,6 mph,Mostly Cloudy
-26.77650000000001,"109, 83","Boynton Beach,FL",74.0,15 mph,Partly Cloudy then Slight Chance Rain Showers
-16.426550000000002,"38, 45","New Rochelle,NY",45.0,12 to 15 mph,Mostly Clear
-24.063400000000005,"55, 26","Anderson,SC",60.0,6 to 10 mph,Partly Cloudy
-27.428950000000004,"17, 95","Jonesboro,AR",58.0,5 to 10 mph,Mostly Cloudy
-18.040750000000003,"120, 42","Lebanon,PA",40.0,7 mph,Mostly Clear
-20.17215,"82, 59","Parma,OH",41.0,8 mph,Partly Cloudy
-35.4426,"99, 189","Layton,UT",41.0,2 to 13 mph,Rain
-24.087,"46, 52","Elizabethtown,KY",45.0,7 mph,Partly Cloudy
-30.3164,"63, 109","Texarkana,TX",65.0,5 mph,Patchy Fog
-42.2501,"90, 104","Alameda,CA",49.0,9 to 16 mph,Showers And Thunderstorms
-23.3812,"68, 36","Kankakee,IL",36.0,5 to 10 mph,Partly Cloudy
-42.425,"100, 63","Watsonville,CA",46.0,7 to 16 mph,Rain Showers
-41.4847,"73, 65","Porterville,CA",47.0,5 to 10 mph,Chance Light Rain then Mostly Cloudy
-32.60415,"80, 96","Baytown,TX",67.0,5 mph,Mostly Clear
-41.77125,"48, 77","Upland,CA",49.0,0 to 10 mph,Rain Showers then Light Rain
-41.59065,"31, 68","Davis,CA",47.0,8 to 17 mph,Rain
-42.4046,"127, 56","Camarillo,CA",54.0,5 to 15 mph,Rain Showers then Rain
-35.7106,"95, 166","South Jordan,UT",43.0,16 to 20 mph,Mostly Cloudy then Light Rain
-21.4655,"57, 16","Battle Creek,MI",33.0,7 mph,Partly Cloudy
-42.11955,"157, 36","Bellflower,CA",56.0,10 to 15 mph,Rain Showers then Rain
-34.032250000000005,"147, 73","San Marcos,TX",66.0,0 to 5 mph,Mostly Cloudy
-42.087,"101, 101","San Ramon,CA",45.0,10 to 14 mph,Rain Showers
-33.2003,"62, 65","Lake Jackson,TX",67.0,5 mph,Partly Cloudy then Patchy Fog
-17.37065,"37, 104","Bethlehem,PA",42.0,10 mph,Mostly Clear
-21.40785,"39, 43","Wyoming,MI",34.0,6 mph,Mostly Clear
-22.26955,"61, 7","Oshkosh,WI",35.0,10 mph,Mostly Cloudy
-22.93705,"80, 60","Hammond,IN",38.0,10 mph,Partly Cloudy
-19.1555,"102, 59","Waldorf,MD",44.0,10 to 14 mph,Mostly Clear
-32.98675,"59, 88","Missouri City,TX",67.0,5 mph,Mostly Clear then Patchy Fog
-36.4399,"124, 127","Pasco,WA",31.0,9 mph,Isolated Rain Showers then Widespread Frost
-20.30995,"54, 46","Wheeling,WV",37.0,3 mph,Partly Cloudy
-27.34295,"103, 44","Kendall,FL",72.0,10 mph,Slight Chance Rain Showers then Partly Cloudy
-41.9446,"164, 44","Baldwin Park,CA",53.0,10 mph,Rain Showers then Rain
-41.33915,"48, 65","Rancho Cordova,CA",47.0,9 to 18 mph,Rain
-28.697,"74, 86","Conway,AR",58.0,5 mph,Cloudy
-22.8783,"85, 59","Gary,IN",37.0,10 mph,Partly Cloudy
-18.94625,"51, 41","Altoona,PA",35.0,6 mph,Partly Cloudy
-41.5857,"43, 46","Lodi,CA",49.0,7 to 20 mph,Rain
-22.9435,"62, 81","Arlington Heights,IL",39.0,5 to 10 mph,Partly Cloudy
-23.2058,"59, 63","Bolingbrook,IL",38.0,5 to 10 mph,Partly Cloudy
-20.2459,"60, 48","Rochester Hills,MI",34.0,6 mph,Partly Cloudy
-19.50055,"55, 79","Winchester,VA",40.0,8 mph,Partly Cloudy
-14.56415,"59, 85","Framingham,MA",38.0,9 mph,Clear
-24.28015,"58, 46","Hilton Head Island,SC",65.0,5 to 12 mph,Mostly Clear
-19.29985,"83, 67","Centreville,VA",44.0,13 mph,Mostly Clear
-42.20784999999999,"97, 95","Union City,CA",46.0,17 to 25 mph,Showers And Thunderstorms
-24.67995,"182, 87","Owensboro,KY",48.0,7 mph,Mostly Cloudy
-26.5909,"84, 90","Jackson,TN",59.0,5 mph,Mostly Cloudy
-24.8445,"39, 14","Cleveland,TN",57.0,0 to 5 mph,Patchy Fog
-22.34195,"23, 49","Wausau,WI",32.0,6 to 9 mph,Mostly Cloudy
-17.585549999999998,"51, 74","Camden,NJ",46.0,10 mph,Mostly Clear
-26.0712,"94, 92","Anniston,AL",62.0,5 mph,Mostly Clear
